product_type,variant,sku,product_price,actual_drop_date,drop_month,print,season,drop_time_holiday,print_gender,product_gender,main_color,designcat,designelement,returning_cohort,first_time_cohort,returning_sales,first_time_sales,rc_total,ft_total,rc_sales_total,ft_sales_total,order_quantity,confidence_score,sold_amount_14,sold_amount_30,sold_amount_45,sold_amount_60,sold_amount_75,sold_amount_90,sellout_flg,marketing_spend_drop,marketing_flag,convertible_romper_in_drop,pajama_set_in_drop,romper_in_drop,footie_in_drop,prints_in_drop,corrected_order_amt,total_sales_drop,proportion,order_proportion
Pajama Set,3T,13162,39.0,2023-11-27,11,You're Peony One For Me,Winter,Regular,Girl,Neutral,Purple,Flowers,Floral,1411,863,2528.0,1015.0,15336,26325,120381.0,86853.0,100,A,84.0,88.0,90.0,90.0,99.0,99.0,0,138.11466666666664,1,1,1,0,0,4,100,2668.0,0.03710644677661169,0.03225806451612903
Footie,18 - 24 Months,2369,36.0,2023-11-27,11,You're Peony One For Me,Winter,Regular,Girl,Neutral,Purple,Flowers,Floral,1684,1378,3142.0,1928.0,15336,26325,120381.0,86853.0,115,A,58.0,64.0,81.0,95.0,102.0,101.0,0,138.11466666666664,1,1,0,0,1,4,115,2668.0,0.03785607196401799,0.037096774193548385
Jogger Set,12 - 18 Months,13181,52.0,2023-11-27,11,You're Peony One For Me,Winter,Regular,Girl,Neutral,Purple,Flowers,Floral,1703,1988,3335.0,2832.0,15336,26325,120381.0,86853.0,100,A,52.0,51.0,56.0,60.0,63.0,63.0,0,138.11466666666664,1,1,0,0,1,4,100,2668.0,0.02361319340329835,0.03225806451612903
Jogger Set,4T,13185,52.0,2023-11-27,11,You're Peony One For Me,Winter,Regular,Girl,Neutral,Purple,Flowers,Floral,1160,912,2053.0,1075.0,15336,26325,120381.0,86853.0,75,A,72.0,73.0,72.0,72.0,76.0,76.0,1,138.11466666666664,1,0,1,0,0,4,150,2668.0,0.02848575712143928,0.024193548387096774
Footie,6 - 9 Months,12048,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,1207,2351,2164.0,3369.0,12844,20051,113266.0,68191.0,135,B,104.0,134.0,134.0,135.0,134.0,134.0,0,431.4368888888888,1,1,0,0,1,2,135,1531.0,0.08752449379490529,0.08157099697885196
Pajama Set,3T,12062,39.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2027,891,4225.0,1091.0,12844,20051,113266.0,68191.0,50,B,45.0,45.0,45.0,45.0,45.0,45.0,0,431.4368888888888,1,1,1,0,0,2,50,1531.0,0.02939255388634879,0.030211480362537766
Footie,12 - 18 Months,12050,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2183,2412,4610.0,3560.0,12844,20051,113266.0,68191.0,115,B,109.0,113.0,113.0,113.0,115.0,116.0,0,431.4368888888888,1,1,0,0,1,2,115,1531.0,0.07576747224036577,0.06948640483383686
Convertible Romper,3T,12060,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2027,891,4225.0,1091.0,12844,20051,113266.0,68191.0,40,B,37.0,37.0,37.0,37.0,37.0,37.0,0,431.4368888888888,1,1,1,0,0,2,40,1531.0,0.024167210973220117,0.02416918429003021
Footie,2T,12052,36.0,2023-09-20,9,Gobble 'till You Wobble,Winter,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2977,1779,6827.0,2502.0,12844,20051,113266.0,68191.0,45,B,40.0,40.0,40.0,40.0,40.0,40.0,0,431.4368888888888,1,1,1,0,1,2,45,1531.0,0.02612671456564337,0.027190332326283987
Pajama Set,9/10Y,12066,39.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,644,388,1243.0,496.0,12844,20051,113266.0,68191.0,20,B,17.0,17.0,17.0,17.0,18.0,18.0,0,431.4368888888888,1,0,1,0,0,2,20,1531.0,0.011757021554539516,0.012084592145015106
Convertible Romper,12 - 18 Months,12057,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2183,2412,4610.0,3560.0,12844,20051,113266.0,68191.0,130,B,61.0,61.0,61.0,61.0,68.0,69.0,0,431.4368888888888,1,1,0,0,1,2,130,1531.0,0.045068582625734814,0.07854984894259819
Convertible Romper,0 - 3 Months,12053,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,820,1946,1259.0,2631.0,12844,20051,113266.0,68191.0,40,B,36.0,35.0,35.0,36.0,36.0,36.0,0,431.4368888888888,1,1,0,0,1,2,40,1531.0,0.023514043109079032,0.02416918429003021
Footie,9 - 12 Months,12049,36.0,2023-09-20,9,Gobble 'till You Wobble,Winter,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,1428,2253,2514.0,3183.0,12844,20051,113266.0,68191.0,125,B,80.0,121.0,121.0,122.0,122.0,122.0,0,431.4368888888888,1,1,0,0,1,2,125,1531.0,0.07968647942521227,0.0755287009063444
Convertible Romper,9 - 12 Months,12056,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,1428,2253,2514.0,3183.0,12844,20051,113266.0,68191.0,115,B,113.0,113.0,113.0,113.0,116.0,115.0,1,431.4368888888888,1,1,0,0,1,2,230,1531.0,0.07511430437622468,0.06948640483383686
Footie,Newborn,12045,36.0,2023-09-20,9,Gobble 'till You Wobble,Winter,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,339,723,452.0,918.0,12844,20051,113266.0,68191.0,55,B,25.0,45.0,50.0,50.0,50.0,50.0,0,431.4368888888888,1,0,0,0,1,2,55,1531.0,0.032658393207054215,0.03323262839879154
Footie,3 - 6 Months,12047,36.0,2023-09-20,9,Gobble 'till You Wobble,Winter,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,1332,2869,2423.0,4094.0,12844,20051,113266.0,68191.0,145,B,118.0,149.0,148.0,148.0,148.0,148.0,0,431.4368888888888,1,1,0,0,1,2,145,1531.0,0.09666884389288047,0.08761329305135952
Convertible Romper,2T,12059,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2977,1779,6827.0,2502.0,12844,20051,113266.0,68191.0,60,B,53.0,52.0,52.0,52.0,52.0,52.0,0,431.4368888888888,1,1,1,0,1,2,60,1531.0,0.033964728935336384,0.03625377643504532
Pajama Set,4T,12063,39.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,1880,1023,3868.0,1293.0,12844,20051,113266.0,68191.0,40,B,36.0,35.0,35.0,35.0,35.0,35.0,0,431.4368888888888,1,0,1,0,0,2,40,1531.0,0.022860875244937948,0.02416918429003021
Convertible Romper,6 - 9 Months,12055,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,1207,2351,2164.0,3369.0,12844,20051,113266.0,68191.0,75,B,71.0,71.0,71.0,71.0,71.0,71.0,0,431.4368888888888,1,1,0,0,1,2,75,1531.0,0.046374918354016983,0.045317220543806644
Pajama Set,5/6Y,12064,39.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,1398,855,2723.0,1073.0,12844,20051,113266.0,68191.0,30,B,27.0,27.0,27.0,27.0,27.0,27.0,0,431.4368888888888,1,0,1,0,0,2,30,1531.0,0.017635532331809273,0.01812688821752266
Pajama Set,2T,12061,39.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2977,1779,6827.0,2502.0,12844,20051,113266.0,68191.0,50,B,46.0,46.0,46.0,46.0,46.0,46.0,0,431.4368888888888,1,1,1,0,1,2,50,1531.0,0.030045721750489876,0.030211480362537766
Footie,18 - 24 Months,12051,36.0,2023-09-20,9,Gobble 'till You Wobble,Winter,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2174,1650,4696.0,2452.0,12844,20051,113266.0,68191.0,85,B,58.0,83.0,83.0,83.0,83.0,83.0,0,431.4368888888888,1,1,0,0,1,2,85,1531.0,0.05421293272370999,0.0513595166163142
Convertible Romper,3 - 6 Months,12054,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,1332,2869,2423.0,4094.0,12844,20051,113266.0,68191.0,55,B,50.0,50.0,50.0,50.0,50.0,50.0,0,431.4368888888888,1,1,0,0,1,2,55,1531.0,0.032658393207054215,0.03323262839879154
Footie,0 - 3 Months,12046,36.0,2023-09-20,9,Gobble 'till You Wobble,Winter,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,820,1946,1259.0,2631.0,12844,20051,113266.0,68191.0,115,B,87.0,111.0,111.0,112.0,112.0,112.0,0,431.4368888888888,1,1,0,0,1,2,115,1531.0,0.07315480078380143,0.06948640483383686
Pajama Set,7/8Y,12065,39.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,933,565,1813.0,708.0,12844,20051,113266.0,68191.0,20,B,16.0,16.0,16.0,17.0,17.0,17.0,0,431.4368888888888,1,0,1,0,0,2,20,1531.0,0.011103853690398433,0.012084592145015106
Convertible Romper,18 - 24 Months,12058,36.0,2023-09-20,9,Gobble 'till You Wobble,Fall,Regular,Neutral,Neutral,Multi Color / Others,Turkey,Animals,2174,1650,4696.0,2452.0,12844,20051,113266.0,68191.0,110,B,108.0,107.0,106.0,106.0,106.0,108.0,1,431.4368888888888,1,1,0,0,1,2,220,1531.0,0.0705421293272371,0.06646525679758308
Baby Dress,3 - 6 Months,9832,38.0,2023-05-10,5,Gorillionaire,Fall,Regular,Boy,Girl,Light Blue,Gorillas,Animals,58,158,58.0,160.0,8231,9474,49330.0,30280.0,30,B,5.0,7.0,9.0,10.0,10.0,11.0,0,88.70888888888888,1,0,0,1,1,2,30,886.0,0.012415349887133182,0.02702702702702703
Pajama Set,7/8Y,9841,39.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,26,12,26.0,12.0,8231,9474,49330.0,30280.0,40,B,12.0,14.0,18.0,19.0,24.0,28.0,0,88.70888888888888,1,0,1,0,0,2,40,886.0,0.03160270880361174,0.036036036036036036
Footie,6 - 9 Months,9820,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,72,178,80.0,182.0,8231,9474,49330.0,30280.0,60,B,11.0,17.0,21.0,31.0,52.0,52.0,0,88.70888888888888,1,0,0,1,1,2,60,886.0,0.05869074492099323,0.05405405405405406
Footie,0 - 3 Months,9818,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,32,98,30.0,101.0,8231,9474,49330.0,30280.0,40,B,24.0,29.0,34.0,35.0,35.0,35.0,0,88.70888888888888,1,0,0,1,1,2,40,886.0,0.039503386004514675,0.036036036036036036
Baby Dress,6 - 12 Months,9833,38.0,2023-05-10,5,Gorillionaire,Fall,Regular,Boy,Girl,Light Blue,Gorillas,Animals,27,22,27.0,22.0,8231,9474,49330.0,30280.0,30,B,10.0,13.0,15.0,17.0,20.0,22.0,0,88.70888888888888,1,0,0,0,0,2,30,886.0,0.024830699774266364,0.02702702702702703
Romper,6 - 9 Months,9827,36.0,2023-05-10,5,Gorillionaire,Fall,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,72,178,80.0,182.0,8231,9474,49330.0,30280.0,50,B,20.0,35.0,44.0,46.0,45.0,45.0,0,88.70888888888888,1,0,0,1,1,2,50,886.0,0.050790067720090294,0.04504504504504504
Romper,18 - 24 Months,9830,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,79,65,84.0,66.0,8231,9474,49330.0,30280.0,40,B,18.0,30.0,33.0,33.0,33.0,33.0,0,88.70888888888888,1,0,0,1,1,2,40,886.0,0.03724604966139955,0.036036036036036036
Footie,18 - 24 Months,9823,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,79,65,84.0,66.0,8231,9474,49330.0,30280.0,40,B,12.0,16.0,19.0,25.0,34.0,33.0,0,88.70888888888888,1,0,0,1,1,2,40,886.0,0.03724604966139955,0.036036036036036036
Romper,3 - 6 Months,9826,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,58,158,58.0,160.0,8231,9474,49330.0,30280.0,40,B,8.0,20.0,26.0,29.0,32.0,32.0,0,88.70888888888888,1,0,0,1,1,2,40,886.0,0.03611738148984198,0.036036036036036036
Romper,0 - 3 Months,9825,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,32,98,30.0,101.0,8231,9474,49330.0,30280.0,30,B,11.0,16.0,18.0,22.0,25.0,24.0,0,88.70888888888888,1,0,0,1,1,2,30,886.0,0.02708803611738149,0.02702702702702703
Footie,2T,9824,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,136,88,156.0,88.0,8231,9474,49330.0,30280.0,30,B,10.0,13.0,18.0,23.0,24.0,24.0,0,88.70888888888888,1,0,1,1,1,2,30,886.0,0.02708803611738149,0.02702702702702703
Baby Dress,2T,9836,38.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Girl,Light Blue,Gorillas,Animals,136,88,156.0,88.0,8231,9474,49330.0,30280.0,30,B,13.0,17.0,19.0,21.0,24.0,24.0,0,88.70888888888888,1,0,1,1,1,2,30,886.0,0.02708803611738149,0.02702702702702703
Pajama Set,5/6Y,9840,39.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,36,29,37.0,28.0,8231,9474,49330.0,30280.0,50,B,12.0,16.0,23.0,28.0,35.0,37.0,0,88.70888888888888,1,0,1,0,0,2,50,886.0,0.0417607223476298,0.04504504504504504
Footie,3 - 6 Months,9819,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,58,158,58.0,160.0,8231,9474,49330.0,30280.0,50,B,17.0,29.0,37.0,44.0,44.0,44.0,0,88.70888888888888,1,0,0,1,1,2,50,886.0,0.04966139954853273,0.04504504504504504
Baby Dress,12 - 18 Months,9834,38.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Girl,Light Blue,Gorillas,Animals,95,120,99.0,117.0,8231,9474,49330.0,30280.0,30,B,15.0,16.0,19.0,21.0,24.0,24.0,0,88.70888888888888,1,0,0,1,1,2,30,886.0,0.02708803611738149,0.02702702702702703
Romper,2T,9831,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,136,88,156.0,88.0,8231,9474,49330.0,30280.0,40,B,17.0,22.0,24.0,27.0,34.0,34.0,0,88.70888888888888,1,0,1,1,1,2,40,886.0,0.03837471783295711,0.036036036036036036
Pajama Set,2T,9837,39.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,136,88,156.0,88.0,8231,9474,49330.0,30280.0,50,B,12.0,17.0,20.0,23.0,35.0,39.0,0,88.70888888888888,1,0,1,1,1,2,50,886.0,0.04401805869074492,0.04504504504504504
Pajama Set,4T,9839,39.0,2023-05-10,5,Gorillionaire,Fall,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,56,42,57.0,46.0,8231,9474,49330.0,30280.0,60,B,18.0,21.0,27.0,29.0,42.0,43.0,0,88.70888888888888,1,0,1,0,0,2,60,886.0,0.04853273137697517,0.05405405405405406
Footie,12 - 18 Months,9822,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,95,120,99.0,117.0,8231,9474,49330.0,30280.0,60,B,19.0,27.0,35.0,44.0,50.0,50.0,0,88.70888888888888,1,0,0,1,1,2,60,886.0,0.056433408577878104,0.05405405405405406
Romper,12 - 18 Months,9829,36.0,2023-05-10,5,Gorillionaire,Fall,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,95,120,99.0,117.0,8231,9474,49330.0,30280.0,50,B,16.0,21.0,29.0,37.0,46.0,46.0,0,88.70888888888888,1,0,0,1,1,2,50,886.0,0.05191873589164785,0.04504504504504504
Pajama Set,3T,9838,39.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,82,44,86.0,47.0,8231,9474,49330.0,30280.0,60,B,21.0,29.0,34.0,36.0,50.0,53.0,0,88.70888888888888,1,0,1,0,0,2,60,886.0,0.05981941309255079,0.05405405405405406
Romper,9 - 12 Months,9828,36.0,2023-05-10,5,Gorillionaire,Fall,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,74,143,77.0,142.0,8231,9474,49330.0,30280.0,50,B,18.0,23.0,32.0,38.0,43.0,43.0,0,88.70888888888888,1,0,0,1,1,2,50,886.0,0.04853273137697517,0.04504504504504504
Footie,Newborn,9817,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,24,31,26.0,29.0,8231,9474,49330.0,30280.0,30,B,5.0,9.0,10.0,10.0,23.0,22.0,0,88.70888888888888,1,0,0,0,1,2,30,886.0,0.024830699774266364,0.02702702702702703
Footie,9 - 12 Months,9821,36.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,74,143,77.0,142.0,8231,9474,49330.0,30280.0,60,B,8.0,14.0,23.0,33.0,50.0,50.0,0,88.70888888888888,1,0,0,1,1,2,60,886.0,0.056433408577878104,0.05405405405405406
Pajama Set,9/10Y,9842,39.0,2023-05-10,5,Gorillionaire,Summer,Regular,Boy,Neutral,Light Blue,Gorillas,Animals,19,9,20.0,10.0,8231,9474,49330.0,30280.0,30,B,9.0,10.0,11.0,12.0,14.0,16.0,0,88.70888888888888,1,0,1,0,0,2,30,886.0,0.01805869074492099,0.02702702702702703
Baby Dress,18 - 24 Months,9835,38.0,2023-05-10,5,Gorillionaire,Fall,Regular,Boy,Girl,Light Blue,Gorillas,Animals,79,65,84.0,66.0,8231,9474,49330.0,30280.0,30,B,15.0,15.0,16.0,16.0,20.0,22.0,0,88.70888888888888,1,0,0,1,1,2,30,886.0,0.024830699774266364,0.02702702702702703
Toddler Dress,7/8Y,10749,52.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,400,266,642.0,307.0,8340,10665,59136.0,33086.0,20,A,18.0,21.0,21.0,21.0,21.0,21.0,0,312.8855555555556,1,0,1,0,0,2,20,3001.0,0.006997667444185272,0.009523809523809525
Toddler Dress,9/10Y,10750,52.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,250,144,377.0,173.0,8340,10665,59136.0,33086.0,20,A,9.0,9.0,9.0,9.0,10.0,10.0,0,312.8855555555556,1,0,1,0,0,2,20,3001.0,0.003332222592469177,0.009523809523809525
Footie,9 - 12 Months,10723,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,771,1072,1252.0,1437.0,8340,10665,59136.0,33086.0,125,A,126.0,183.0,196.0,198.0,198.0,198.0,1,312.8855555555556,1,0,0,1,1,2,250,3001.0,0.06597800733088971,0.05952380952380952
Baby Dress,3 - 6 Months,10734,38.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,834,1598,1412.0,2129.0,8340,10665,59136.0,33086.0,15,A,15.0,15.0,15.0,15.0,15.0,15.0,1,312.8855555555556,1,0,0,1,1,2,30,3001.0,0.004998333888703766,0.007142857142857143
Romper,9 - 12 Months,10730,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,771,1072,1252.0,1437.0,8340,10665,59136.0,33086.0,120,A,76.0,108.0,143.0,141.0,141.0,141.0,0,312.8855555555556,1,0,0,1,1,2,120,3001.0,0.0469843385538154,0.05714285714285714
Pajama Set,7/8Y,10743,39.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,400,266,642.0,307.0,8340,10665,59136.0,33086.0,30,A,46.0,54.0,57.0,61.0,61.0,61.0,1,312.8855555555556,1,0,1,0,0,2,60,3001.0,0.02032655781406198,0.014285714285714285
Romper,2T,10733,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,1675,729,3260.0,973.0,8340,10665,59136.0,33086.0,70,A,75.0,85.0,89.0,90.0,90.0,90.0,1,312.8855555555556,1,0,1,1,1,2,140,3001.0,0.02999000333222259,0.03333333333333333
Baby Dress,12 - 18 Months,10736,38.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,1317,1105,2567.0,1462.0,8340,10665,59136.0,33086.0,50,A,52.0,50.0,49.0,49.0,49.0,49.0,1,312.8855555555556,1,0,0,1,1,2,100,3001.0,0.016327890703098966,0.023809523809523808
Pajama Set,3T,10740,39.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,1070,395,1863.0,473.0,8340,10665,59136.0,33086.0,70,A,89.0,100.0,107.0,119.0,119.0,119.0,1,312.8855555555556,1,0,1,0,0,2,140,3001.0,0.0396534488503832,0.03333333333333333
Baby Dress,18 - 24 Months,10737,38.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,1363,879,2515.0,1169.0,8340,10665,59136.0,33086.0,45,A,46.0,46.0,46.0,46.0,46.0,46.0,1,312.8855555555556,1,0,0,1,1,2,90,3001.0,0.015328223925358214,0.02142857142857143
Pajama Set,9/10Y,10744,39.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,250,144,377.0,173.0,8340,10665,59136.0,33086.0,20,A,28.0,33.0,35.0,35.0,35.0,35.0,1,312.8855555555556,1,0,1,0,0,2,40,3001.0,0.01166277907364212,0.009523809523809525
Footie,Newborn,10719,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,252,517,365.0,629.0,8340,10665,59136.0,33086.0,50,A,34.0,59.0,72.0,73.0,73.0,73.0,0,312.8855555555556,1,0,0,0,1,2,50,3001.0,0.02432522492502499,0.023809523809523808
Romper,0 - 3 Months,10727,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,443,1101,675.0,1465.0,8340,10665,59136.0,33086.0,65,A,45.0,59.0,68.0,72.0,72.0,72.0,0,312.8855555555556,1,0,0,1,1,2,65,3001.0,0.023992002665778073,0.030952380952380953
Romper,3 - 6 Months,10728,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,834,1598,1412.0,2129.0,8340,10665,59136.0,33086.0,120,A,86.0,121.0,144.0,146.0,145.0,145.0,0,312.8855555555556,1,0,0,1,1,2,120,3001.0,0.048317227590803064,0.05714285714285714
Toddler Dress,3T,10746,52.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,1070,395,1863.0,473.0,8340,10665,59136.0,33086.0,30,A,30.0,30.0,30.0,30.0,30.0,30.0,1,312.8855555555556,1,0,1,0,0,2,60,3001.0,0.009996667777407531,0.014285714285714285
Footie,18 - 24 Months,10725,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,1363,879,2515.0,1169.0,8340,10665,59136.0,33086.0,80,A,94.0,113.0,125.0,127.0,127.0,127.0,1,312.8855555555556,1,0,0,1,1,2,160,3001.0,0.04231922692435855,0.0380952380952381
Romper,12 - 18 Months,10731,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,1317,1105,2567.0,1462.0,8340,10665,59136.0,33086.0,85,A,95.0,113.0,126.0,127.0,127.0,127.0,1,312.8855555555556,1,0,0,1,1,2,170,3001.0,0.04231922692435855,0.04047619047619048
Baby Dress,6 - 12 Months,10735,38.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,546,343,814.0,397.0,8340,10665,59136.0,33086.0,50,A,52.0,50.0,50.0,50.0,50.0,50.0,1,312.8855555555556,1,0,0,0,0,2,100,3001.0,0.016661112962345886,0.023809523809523808
Toddler Dress,2T,10745,52.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,1675,729,3260.0,973.0,8340,10665,59136.0,33086.0,30,A,30.0,30.0,29.0,29.0,29.0,29.0,1,312.8855555555556,1,0,1,1,1,2,60,3001.0,0.009663445518160613,0.014285714285714285
Toddler Dress,5/6Y,10748,52.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Girl,Dark Blue,Sharks,Animals,690,395,1131.0,483.0,8340,10665,59136.0,33086.0,20,A,19.0,19.0,19.0,19.0,19.0,19.0,1,312.8855555555556,1,0,1,0,0,2,40,3001.0,0.006331222925691436,0.009523809523809525
Pajama Set,4T,10741,39.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,912,457,1603.0,560.0,8340,10665,59136.0,33086.0,75,A,99.0,115.0,121.0,121.0,121.0,121.0,1,312.8855555555556,1,0,1,0,0,2,150,3001.0,0.04031989336887704,0.03571428571428571
Pajama Set,2T,10739,39.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,1675,729,3260.0,973.0,8340,10665,59136.0,33086.0,75,A,79.0,93.0,98.0,100.0,100.0,100.0,1,312.8855555555556,1,0,1,1,1,2,150,3001.0,0.03332222592469177,0.03571428571428571
Pajama Set,5/6Y,10742,39.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,690,395,1131.0,483.0,8340,10665,59136.0,33086.0,45,A,73.0,86.0,102.0,103.0,103.0,103.0,1,312.8855555555556,1,0,1,0,0,2,90,3001.0,0.03432189270243252,0.02142857142857143
Footie,12 - 18 Months,10724,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,1317,1105,2567.0,1462.0,8340,10665,59136.0,33086.0,120,A,132.0,180.0,196.0,198.0,198.0,198.0,1,312.8855555555556,1,0,0,1,1,2,240,3001.0,0.06597800733088971,0.05714285714285714
Footie,3 - 6 Months,10721,36.0,2023-07-12,7,Hammer Time,Fall,Regular,Neutral,Neutral,Dark Blue,Sharks,Animals,834,1598,1412.0,2129.0,8340,10665,59136.0,33086.0,150,A,160.0,238.0,261.0,265.0,265.0,265.0,1,312.8855555555556,1,0,0,1,1,2,300,3001.0,0.08830389870043319,0.07142857142857142
